ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,School_Density_Score,Public_Transport_Accessibility_Numeric,Parking_Space_Numeric,Infrastructure_Score,Growth_Multiplier,Future_Price_5Y,Investment_Score,Good_Investment
51837,Andhra Pradesh,Vijayawada,Locality_192,Independent House,2,1769,376.52,0.21,2013,Furnished,15,18,12,6,6,Low,Yes,Yes,"Playground, Gym, Garden, Clubhouse",North,Builder,Ready_to_Move,3,3,1.0,37.03703703703704,1.0,553.2314074767362,3,1
198179,Karnataka,Mysore,Locality_174,Independent House,5,1217,99.92,0.08,2018,Unfurnished,16,7,7,5,6,Low,No,Yes,"Pool, Gym, Playground",North,Broker,Under_Construction,2,3,1.0,33.33333333333333,1.0,146.81526143385605,2,0
230615,Kerala,Kochi,Locality_8,Apartment,1,567,434.02,0.77,1998,Semi-furnished,2,8,27,9,8,Medium,Yes,No,"Pool, Clubhouse, Gym, Playground",North,Owner,Under_Construction,4,6,1.0,72.22222222222221,1.02,642.4556245402594,1,0
48350,Odisha,Cuttack,Locality_173,Independent House,2,4123,141.09,0.03,2020,Unfurnished,25,25,5,7,4,Medium,Yes,Yes,"Clubhouse, Pool, Garden, Gym, Playground",West,Builder,Under_Construction,3,6,1.0,49.99999999999999,1.0,207.30749835571208,3,1
203245,Tamil Nadu,Coimbatore,Locality_435,Independent House,5,4003,377.81,0.09,1995,Unfurnished,28,23,30,2,10,Low,No,No,Garden,West,Owner,Ready_to_Move,1,3,1.0,37.03703703703704,1.0,555.1268406958083,2,0
5981,Chhattisgarh,Raipur,Locality_240,Villa,4,4577,148.17,0.03,2008,Unfurnished,10,1,17,9,5,High,No,No,"Garden, Gym, Playground, Pool",West,Builder,Ready_to_Move,4,9,1.0,77.77777777777777,1.02,219.3277956963509,3,1
242570,Karnataka,Bangalore,Locality_469,Villa,2,648,154.33,0.24,2000,Unfurnished,8,16,25,6,5,Medium,No,Yes,"Playground, Gym, Pool",West,Owner,Under_Construction,3,6,1.0,50.0,1.0,226.7614020925441,1,0
24951,Uttar Pradesh,Noida,Locality_156,Villa,4,3913,467.34,0.12,1999,Furnished,13,3,26,3,6,Medium,Yes,Yes,"Playground, Pool, Gym, Clubhouse",South,Broker,Under_Construction,2,6,1.0,42.59259259259259,1.0,686.6757834117122,0,0
158854,Uttar Pradesh,Noida,Locality_18,Independent House,4,2161,51.17,0.02,2003,Furnished,10,30,22,8,1,High,Yes,No,"Garden, Clubhouse, Playground, Gym, Pool",East,Builder,Under_Construction,4,9,1.0,59.25925925925925,1.0,75.18551768985603,2,0
165551,Telangana,Hyderabad,Locality_399,Villa,3,2165,411.65,0.19,2021,Unfurnished,9,27,4,7,3,Medium,Yes,Yes,"Pool, Clubhouse, Gym, Garden",East,Owner,Under_Construction,3,6,1.0,46.2962962962963,1.0,604.8489028147202,2,0
208472,Assam,Guwahati,Locality_245,Apartment,2,2746,180.91,0.07,2017,Semi-furnished,14,5,8,5,3,Medium,Yes,Yes,"Clubhouse, Pool, Gym, Playground",North,Builder,Ready_to_Move,2,6,1.0,38.88888888888889,1.0,265.8161423738881,4,1
107359,Punjab,Amritsar,Locality_381,Apartment,1,1653,25.49,0.02,2010,Unfurnished,23,11,15,2,6,Low,Yes,No,"Clubhouse, Playground, Pool, Garden",East,Broker,Under_Construction,1,3,1.0,22.222222222222225,0.98,37.17656256951423,1,0
93971,Assam,Silchar,Locality_159,Apartment,3,3840,231.58,0.06,2021,Furnished,27,26,4,1,9,High,Yes,Yes,Playground,North,Owner,Ready_to_Move,1,9,1.0,62.96296296296296,1.0,340.26699602534416,5,1
166045,Uttarakhand,Haridwar,Locality_20,Apartment,3,3165,277.41,0.09,2023,Unfurnished,6,17,2,5,4,Low,Yes,No,"Pool, Clubhouse",West,Builder,Ready_to_Move,2,3,1.0,25.925925925925924,0.98,404.5959286939562,4,1
246038,Andhra Pradesh,Vijayawada,Locality_394,Villa,1,4472,224.62,0.05,2005,Furnished,2,17,20,5,1,High,Yes,Yes,"Gym, Garden, Clubhouse",South,Builder,Under_Construction,2,9,1.0,48.14814814814815,1.0,330.0404726108161,1,0
116175,West Bengal,Kolkata,Locality_104,Villa,5,4580,380.29,0.08,2000,Semi-furnished,3,10,25,2,7,Medium,No,No,"Pool, Garden, Playground, Clubhouse",East,Owner,Ready_to_Move,1,6,1.0,42.59259259259259,1.0,558.7707743262722,2,0
19917,Andhra Pradesh,Vishakhapatnam,Locality_132,Independent House,1,1940,123.37,0.06,2016,Semi-furnished,20,24,9,8,9,Medium,No,Yes,"Clubhouse, Playground",South,Broker,Ready_to_Move,4,6,1.0,72.22222222222221,1.02,182.617737430376,4,1
51230,Chhattisgarh,Raipur,Locality_119,Villa,2,825,412.57,0.5,1992,Semi-furnished,15,9,33,9,2,Medium,Yes,No,"Playground, Garden",North,Owner,Ready_to_Move,4,6,1.0,50.0,1.0,606.2006846453762,2,0
162910,Assam,Silchar,Locality_36,Independent House,3,713,259.57,0.36,1995,Furnished,29,27,30,4,6,Medium,No,Yes,"Gym, Pool, Playground",North,Owner,Under_Construction,2,6,1.0,46.2962962962963,1.0,381.39348889497614,1,0
162862,Uttarakhand,Haridwar,Locality_389,Apartment,1,2948,186.85,0.06,2008,Semi-furnished,10,9,17,2,6,High,No,Yes,"Gym, Pool, Clubhouse, Garden, Playground",North,Builder,Ready_to_Move,1,9,1.0,55.55555555555556,1.0,274.5439511500801,3,1
194171,Kerala,Trivandrum,Locality_144,Independent House,2,620,291.4,0.47,2000,Furnished,18,22,25,7,10,Low,No,Yes,"Pool, Clubhouse, Garden, Playground",West,Builder,Ready_to_Move,3,3,1.0,55.55555555555555,1.0,428.1622015795201,3,1
31244,Uttarakhand,Dehradun,Locality_154,Villa,1,3856,25.64,0.01,2016,Unfurnished,19,17,9,9,2,Medium,Yes,No,Garden,West,Owner,Under_Construction,4,6,1.0,50.0,1.0,37.673571889152015,2,0
164668,Rajasthan,Jaipur,Locality_90,Independent House,3,2198,39.01,0.02,2003,Unfurnished,4,11,22,4,3,High,No,No,"Gym, Garden, Playground",South,Owner,Under_Construction,2,9,1.0,51.85185185185185,1.0,57.318488275968015,3,1
132868,Punjab,Amritsar,Locality_362,Independent House,1,1324,130.3,0.1,1996,Semi-furnished,3,11,29,6,10,High,Yes,No,"Pool, Clubhouse, Gym, Playground, Garden",West,Owner,Under_Construction,3,9,1.0,85.18518518518518,1.02,192.8758303248601,1,0
105524,Telangana,Hyderabad,Locality_298,Apartment,2,4450,69.42,0.02,1994,Furnished,22,17,31,2,3,Medium,No,Yes,"Playground, Gym",West,Builder,Under_Construction,1,6,1.0,27.77777777777777,0.98,101.2474293281945,2,0
189025,Andhra Pradesh,Vijayawada,Locality_115,Independent House,5,1672,60.17,0.04,2013,Unfurnished,15,18,12,5,9,Medium,Yes,No,"Clubhouse, Pool, Garden",East,Broker,Under_Construction,2,6,1.0,61.11111111111111,1.0,88.40947038105604,3,1
84072,West Bengal,Durgapur,Locality_43,Apartment,1,969,361.52,0.37,2004,Furnished,1,28,21,4,2,Low,Yes,Yes,Playground,South,Broker,Ready_to_Move,2,3,1.0,14.814814814814811,0.98,527.268375838791,1,0
106190,Punjab,Amritsar,Locality_486,Independent House,5,891,478.15,0.54,2009,Furnished,11,12,16,3,3,High,No,Yes,"Gym, Pool, Playground, Garden",South,Builder,Under_Construction,2,9,1.0,48.14814814814815,1.0,702.5592199219202,0,0
77080,Uttarakhand,Haridwar,Locality_147,Villa,5,3010,402.46,0.13,2001,Furnished,7,28,24,1,6,Low,No,Yes,"Pool, Gym, Clubhouse, Playground",North,Broker,Under_Construction,1,3,1.0,18.51851851851852,0.98,586.9783982631109,0,0
232138,Chhattisgarh,Bilaspur,Locality_376,Independent House,1,3037,80.28,0.03,1998,Unfurnished,28,21,27,1,6,Medium,No,No,"Playground, Clubhouse, Garden, Pool, Gym",West,Builder,Under_Construction,1,6,1.0,35.18518518518518,1.0,117.95765800550404,1,0
232634,Gujarat,Surat,Locality_330,Independent House,3,4426,144.4,0.03,1993,Semi-furnished,22,25,32,6,6,Low,No,Yes,"Clubhouse, Gym, Pool, Playground, Garden",South,Broker,Under_Construction,3,3,1.0,37.03703703703704,1.0,212.17097428992008,2,0
10860,Rajasthan,Jaipur,Locality_183,Independent House,3,3308,197.64,0.06,1999,Furnished,28,11,26,10,8,Low,Yes,No,"Playground, Gym, Garden",North,Broker,Under_Construction,5,3,1.0,59.25925925925925,1.0,290.3980010987521,3,1
152229,Maharashtra,Mumbai,Locality_94,Independent House,5,4800,245.83,0.05,1996,Unfurnished,14,21,29,10,8,Medium,No,No,"Pool, Playground, Clubhouse, Gym",South,Broker,Under_Construction,5,6,1.0,75.92592592592592,1.02,363.8884525614764,2,0
140190,Maharashtra,Pune,Locality_429,Villa,4,2675,100.8,0.04,2009,Unfurnished,12,18,16,8,9,High,Yes,Yes,"Pool, Garden, Clubhouse, Playground",East,Broker,Under_Construction,4,9,1.0,88.88888888888889,1.02,149.208623919769,2,0
172368,Rajasthan,Jodhpur,Locality_278,Villa,5,4430,210.72,0.05,2016,Furnished,5,3,9,9,10,Medium,No,No,Garden,North,Broker,Under_Construction,4,6,1.0,79.62962962962963,1.02,311.91707571799327,3,1
19448,Madhya Pradesh,Bhopal,Locality_205,Apartment,4,1881,95.56,0.05,1998,Unfurnished,30,28,27,8,8,Low,No,Yes,"Playground, Clubhouse, Garden, Pool",West,Builder,Under_Construction,4,3,1.0,51.85185185185185,1.0,140.40899101900806,2,0
39743,Karnataka,Mangalore,Locality_229,Villa,2,4749,22.61,0.0,1993,Furnished,15,27,32,10,8,Medium,Yes,No,"Clubhouse, Garden",South,Owner,Under_Construction,5,6,1.0,75.92592592592592,1.02,33.46832328200374,3,1
224480,Uttarakhand,Haridwar,Locality_178,Apartment,4,2682,419.55,0.16,2011,Unfurnished,13,2,14,1,9,Low,Yes,Yes,"Gym, Clubhouse, Playground, Garden",West,Builder,Under_Construction,1,3,1.0,29.629629629629623,0.98,611.9037593581677,1,0
186300,Punjab,Ludhiana,Locality_51,Independent House,3,4790,431.43,0.09,2006,Unfurnished,24,2,19,8,2,Medium,Yes,No,"Garden, Clubhouse, Pool, Playground, Gym",East,Broker,Under_Construction,4,6,1.0,46.2962962962963,1.0,633.9122121738243,2,0
194696,Uttar Pradesh,Noida,Locality_319,Villa,1,1902,357.53,0.19,2018,Semi-furnished,7,21,7,10,1,Low,Yes,No,"Gym, Playground, Clubhouse, Pool, Garden",East,Builder,Under_Construction,5,3,1.0,33.33333333333333,1.0,525.3288672983042,1,0
47160,Andhra Pradesh,Vishakhapatnam,Locality_20,Independent House,3,2005,112.6,0.06,2002,Semi-furnished,24,10,23,1,7,High,Yes,Yes,Gym,East,Builder,Ready_to_Move,1,9,1.0,55.55555555555555,1.0,165.44634144768006,4,1
205894,Uttar Pradesh,Noida,Locality_431,Villa,4,1285,96.27,0.07,2016,Unfurnished,0,5,9,10,10,Medium,Yes,Yes,"Garden, Gym",West,Builder,Under_Construction,5,6,1.0,83.33333333333334,1.02,142.5031173090889,3,1
197,Rajasthan,Jaipur,Locality_210,Villa,1,1123,56.84,0.05,2016,Unfurnished,5,25,9,6,2,Medium,No,Yes,"Playground, Clubhouse, Pool, Gym",East,Builder,Ready_to_Move,3,6,1.0,38.88888888888889,1.0,83.51660788531204,3,1
81094,Uttar Pradesh,Noida,Locality_58,Villa,1,2707,437.57,0.16,2013,Furnished,12,27,12,9,10,High,Yes,Yes,"Clubhouse, Pool, Gym, Garden",West,Broker,Ready_to_Move,4,9,1.0,96.29629629629628,1.02,647.7104917517195,3,1
147906,Tamil Nadu,Chennai,Locality_24,Apartment,2,4365,410.07,0.09,2014,Semi-furnished,17,28,11,6,2,Medium,Yes,No,"Pool, Clubhouse, Gym, Garden, Playground",West,Owner,Under_Construction,3,6,1.0,38.88888888888889,1.0,602.5273644533762,3,1
145136,Rajasthan,Jaipur,Locality_477,Independent House,4,2405,109.93,0.05,2013,Furnished,11,4,12,2,5,Low,No,Yes,Garden,East,Owner,Ready_to_Move,1,3,1.0,18.51851851851852,0.98,160.3303069151314,3,1
227511,Assam,Guwahati,Locality_215,Independent House,3,3879,282.75,0.07,1995,Unfurnished,6,8,30,4,8,High,Yes,Yes,"Clubhouse, Garden, Playground",East,Builder,Under_Construction,2,9,1.0,70.37037037037037,1.02,418.5390715606616,3,1
44355,Punjab,Ludhiana,Locality_215,Villa,5,1495,388.1,0.26,2013,Unfurnished,22,28,12,1,8,Low,No,Yes,Garden,South,Broker,Ready_to_Move,1,3,1.0,25.925925925925924,0.98,566.0346776472528,2,0
113721,Assam,Guwahati,Locality_400,Independent House,4,3011,441.28,0.15,2008,Unfurnished,7,16,17,4,1,Low,No,Yes,"Clubhouse, Pool, Gym, Garden, Playground",East,Builder,Under_Construction,2,3,1.0,11.11111111111111,0.98,643.5964507914962,0,0
243144,Andhra Pradesh,Vijayawada,Locality_303,Apartment,2,2309,193.55,0.08,2018,Semi-furnished,29,29,7,4,6,Low,Yes,Yes,Playground,West,Builder,Under_Construction,2,3,1.0,29.629629629629623,0.98,282.288100640623,3,1
82443,Gujarat,Surat,Locality_59,Independent House,3,3532,345.7,0.1,2015,Unfurnished,18,15,10,8,2,High,No,Yes,"Gym, Pool",North,Owner,Under_Construction,4,9,1.0,62.96296296296296,1.0,507.94671614976016,3,1
187262,Punjab,Amritsar,Locality_211,Apartment,2,4009,190.29,0.05,1996,Semi-furnished,19,17,29,4,5,Medium,No,No,"Clubhouse, Pool, Playground, Garden, Gym",South,Builder,Ready_to_Move,2,6,1.0,42.59259259259259,1.0,279.5984397342721,3,1
207051,Odisha,Cuttack,Locality_29,Villa,1,3410,298.91,0.09,2006,Furnished,9,27,19,5,7,High,No,Yes,"Playground, Garden, Clubhouse",South,Owner,Under_Construction,2,9,1.0,70.37037037037037,1.02,442.459819204942,2,0
115269,Rajasthan,Jaipur,Locality_59,Independent House,2,4653,191.1,0.04,1998,Semi-furnished,26,9,27,8,4,High,Yes,No,"Playground, Garden, Gym, Pool",South,Owner,Ready_to_Move,4,9,1.0,70.37037037037037,1.02,282.8746828478954,4,1
113031,Tamil Nadu,Chennai,Locality_84,Villa,1,4136,340.55,0.08,2019,Semi-furnished,13,1,6,2,2,High,No,No,"Playground, Clubhouse, Garden, Gym",West,Owner,Ready_to_Move,1,9,1.0,40.74074074074075,1.0,500.3796765542402,3,1
190590,Gujarat,Ahmedabad,Locality_347,Villa,4,1859,31.53,0.02,2008,Unfurnished,25,12,17,9,7,Low,Yes,No,"Garden, Playground, Pool, Clubhouse, Gym",East,Builder,Under_Construction,4,3,1.0,51.85185185185185,1.0,46.32791426150402,2,0
186922,Chhattisgarh,Raipur,Locality_357,Villa,2,4576,145.84,0.03,2001,Unfurnished,18,9,24,5,3,High,No,No,"Clubhouse, Gym, Pool, Playground",North,Owner,Under_Construction,2,9,1.0,55.55555555555556,1.0,214.2868067205121,3,1
201727,Karnataka,Mangalore,Locality_226,Independent House,3,3894,307.54,0.08,2006,Semi-furnished,17,2,19,2,3,High,Yes,No,"Garden, Playground, Clubhouse, Pool",West,Broker,Ready_to_Move,1,9,1.0,44.44444444444444,1.0,451.8771567390722,3,1
32428,Karnataka,Mysore,Locality_86,Villa,2,1581,246.13,0.16,2011,Furnished,16,9,14,2,6,Medium,No,No,"Gym, Pool, Playground, Garden",West,Owner,Under_Construction,1,6,1.0,38.88888888888889,1.0,361.64571954278415,2,0
26190,Karnataka,Bangalore,Locality_311,Independent House,2,1995,261.82,0.13,2021,Unfurnished,11,16,4,1,9,High,Yes,No,Playground,North,Owner,Ready_to_Move,1,9,1.0,62.96296296296296,1.0,384.6994770677761,4,1
241536,Odisha,Cuttack,Locality_35,Apartment,2,2088,386.54,0.19,1997,Furnished,25,7,28,5,1,High,No,Yes,"Pool, Gym",East,Broker,Ready_to_Move,2,9,1.0,48.14814814814815,1.0,567.9540748062723,2,0
200760,Chhattisgarh,Raipur,Locality_268,Apartment,5,1496,357.05,0.24,1999,Furnished,22,20,26,4,1,Medium,Yes,Yes,"Playground, Pool, Clubhouse, Gym",East,Broker,Under_Construction,2,6,1.0,27.77777777777777,0.98,520.7489864827405,0,0
58463,Kerala,Trivandrum,Locality_317,Independent House,5,673,141.29,0.21,2016,Unfurnished,10,24,9,1,4,Low,Yes,No,"Clubhouse, Garden",East,Owner,Under_Construction,1,3,1.0,11.11111111111111,0.98,206.06812575310573,1,0
195391,Bihar,Gaya,Locality_42,Apartment,1,1326,28.99,0.02,2019,Unfurnished,1,29,6,9,3,Medium,Yes,No,"Playground, Gym, Clubhouse",West,Broker,Under_Construction,4,6,1.0,53.70370370370371,1.0,42.59582094643201,3,1
213635,Karnataka,Mangalore,Locality_1,Independent House,2,542,365.32,0.67,2021,Semi-furnished,25,12,4,2,6,Medium,Yes,Yes,"Pool, Playground, Garden, Clubhouse, Gym",North,Broker,Ready_to_Move,1,6,1.0,38.88888888888889,1.0,536.7749330165761,3,1
136840,Madhya Pradesh,Indore,Locality_53,Villa,3,3862,387.44,0.1,1991,Unfurnished,2,25,34,4,3,Low,No,Yes,"Pool, Garden",East,Builder,Ready_to_Move,2,3,1.0,18.51851851851852,0.98,565.0720832456882,2,0
135763,Andhra Pradesh,Vijayawada,Locality_7,Independent House,3,1842,120.52,0.07,2009,Semi-furnished,24,21,16,5,1,Low,Yes,Yes,"Gym, Playground, Clubhouse, Garden",South,Owner,Under_Construction,2,3,1.0,14.814814814814817,0.98,175.77557163114378,2,0
27577,Kerala,Kochi,Locality_123,Independent House,5,1756,484.07,0.28,1997,Semi-furnished,19,20,28,9,8,Low,Yes,Yes,"Pool, Gym",East,Owner,Under_Construction,4,3,1.0,55.55555555555555,1.0,711.2576421365762,1,0
224572,Karnataka,Mangalore,Locality_173,Independent House,3,3975,209.04,0.05,2016,Unfurnished,18,1,9,2,7,High,Yes,No,"Garden, Pool, Playground",West,Builder,Ready_to_Move,1,9,1.0,59.25925925925925,1.0,307.1483411742721,5,1
42821,Maharashtra,Nagpur,Locality_10,Independent House,2,4467,427.79,0.1,2000,Semi-furnished,21,21,25,10,2,High,Yes,No,"Garden, Clubhouse",East,Owner,Under_Construction,5,9,1.0,70.37037037037037,1.02,633.233702645218,2,0
202634,Kerala,Trivandrum,Locality_440,Apartment,5,4585,185.41,0.04,2021,Unfurnished,25,30,4,9,4,High,Yes,No,"Playground, Gym, Clubhouse, Garden, Pool",East,Builder,Ready_to_Move,4,9,1.0,74.07407407407408,1.02,274.45209286671,4,1
122224,Uttarakhand,Dehradun,Locality_361,Villa,1,4785,252.23,0.05,2001,Unfurnished,12,24,24,8,9,High,No,Yes,"Playground, Gym, Pool, Clubhouse",West,Builder,Under_Construction,4,9,1.0,88.88888888888889,1.02,373.3620159849537,2,0
78334,Telangana,Hyderabad,Locality_72,Villa,1,3241,483.46,0.15,2018,Unfurnished,15,18,7,10,9,High,No,No,"Gym, Clubhouse, Playground, Garden",West,Broker,Under_Construction,5,9,1.0,96.29629629629628,1.02,715.6389019866222,2,0
181422,Tamil Nadu,Coimbatore,Locality_109,Apartment,3,4299,313.01,0.07,1998,Furnished,14,24,27,9,6,Low,No,No,"Garden, Gym",North,Owner,Under_Construction,4,3,1.0,48.14814814814815,1.0,459.91438131916817,2,0
18356,Kerala,Kochi,Locality_307,Apartment,5,2159,417.85,0.19,1993,Semi-furnished,23,28,32,2,7,Low,No,No,"Garden, Playground, Clubhouse, Pool, Gym",South,Builder,Ready_to_Move,1,3,1.0,25.925925925925924,0.98,609.4243495359561,1,0
57140,Maharashtra,Pune,Locality_162,Independent House,2,1352,356.17,0.26,2002,Semi-furnished,4,7,23,5,1,High,No,No,"Garden, Playground, Clubhouse, Pool, Gym",East,Broker,Under_Construction,2,9,1.0,48.14814814814815,1.0,523.3305811138562,1,0
213749,Bihar,Gaya,Locality_284,Independent House,3,4955,469.34,0.09,2004,Semi-furnished,18,26,21,8,4,Medium,No,Yes,"Playground, Garden, Clubhouse, Gym",West,Owner,Ready_to_Move,4,6,1.0,53.703703703703695,1.0,689.6144395653122,4,1
147496,Delhi,New Delhi,Locality_251,Villa,3,4217,388.98,0.09,2004,Semi-furnished,26,19,21,7,4,High,Yes,Yes,"Clubhouse, Pool, Playground, Garden",South,Broker,Under_Construction,3,9,1.0,66.66666666666666,1.0,571.5392353136642,3,1
69957,Chhattisgarh,Raipur,Locality_108,Independent House,4,1293,92.47,0.07,2012,Semi-furnished,0,15,13,2,2,Medium,Yes,Yes,"Garden, Playground",West,Broker,Under_Construction,1,6,1.0,24.07407407407408,0.98,134.86530956465205,2,0
230642,Uttarakhand,Haridwar,Locality_488,Independent House,3,2845,235.22,0.08,2009,Semi-furnished,3,24,16,10,10,Low,No,Yes,Garden,North,Owner,Under_Construction,5,3,1.0,66.66666666666666,1.0,345.61535022489613,3,1
214066,Punjab,Amritsar,Locality_82,Villa,3,3395,174.59,0.05,1992,Unfurnished,27,3,33,7,10,Medium,Yes,Yes,Playground,West,Owner,Ready_to_Move,3,6,1.0,72.22222222222221,1.02,258.43584970389355,4,1
184520,Tamil Nadu,Chennai,Locality_360,Apartment,3,3307,45.9,0.01,2023,Unfurnished,20,16,2,2,1,High,Yes,Yes,Garden,East,Builder,Under_Construction,1,9,1.0,37.03703703703704,1.0,67.44215872512002,3,1
80588,Haryana,Gurgaon,Locality_129,Independent House,5,3377,357.21,0.11,2018,Semi-furnished,15,28,7,5,10,Low,No,No,Garden,West,Broker,Under_Construction,2,3,1.0,48.14814814814815,1.0,524.8586823137282,1,0
230505,Andhra Pradesh,Vishakhapatnam,Locality_18,Villa,2,3680,357.01,0.1,2000,Semi-furnished,19,24,25,8,1,Medium,No,No,"Clubhouse, Pool, Gym, Garden",North,Owner,Ready_to_Move,4,6,1.0,42.59259259259259,1.0,524.5648166983682,2,0
150180,Uttar Pradesh,Noida,Locality_116,Apartment,1,2814,214.78,0.08,2019,Unfurnished,4,30,6,5,2,Low,No,No,"Gym, Garden",North,Builder,Ready_to_Move,2,3,1.0,18.51851851851852,0.98,313.25155389094806,3,1
132812,Bihar,Gaya,Locality_162,Apartment,3,2998,387.8,0.13,1996,Semi-furnished,13,15,29,3,7,Medium,No,Yes,Pool,East,Builder,Under_Construction,2,6,1.0,46.2962962962963,1.0,569.8054281830402,1,0
171949,Assam,Guwahati,Locality_51,Villa,5,1407,449.55,0.32,1997,Unfurnished,4,8,28,1,5,Medium,Yes,Yes,"Garden, Pool, Clubhouse, Gym",South,Owner,Under_Construction,1,6,1.0,31.48148148148148,1.0,660.5364369254403,0,0
199097,Assam,Guwahati,Locality_319,Independent House,2,3612,386.0,0.11,2015,Furnished,0,23,10,2,8,Medium,Yes,Yes,"Garden, Playground, Pool, Clubhouse",West,Builder,Under_Construction,1,6,1.0,46.2962962962963,1.0,567.1606376448002,2,0
102583,Gujarat,Surat,Locality_380,Villa,2,523,244.9,0.47,2006,Semi-furnished,0,10,19,10,7,Low,Yes,No,"Pool, Clubhouse, Garden, Gym",North,Broker,Ready_to_Move,5,3,1.0,55.55555555555555,1.0,359.83844600832015,3,1
157282,Bihar,Patna,Locality_86,Villa,5,3749,34.14,0.01,2014,Furnished,28,19,11,5,8,Medium,No,No,"Pool, Garden, Clubhouse",East,Broker,Under_Construction,2,6,1.0,57.407407407407405,1.0,50.16286054195202,3,1
76916,Maharashtra,Nagpur,Locality_115,Villa,4,748,181.92,0.24,2011,Unfurnished,12,24,14,5,3,Medium,No,No,"Pool, Clubhouse, Playground, Garden, Gym",North,Broker,Under_Construction,2,6,1.0,38.88888888888889,1.0,267.3001637314561,1,0
208416,Punjab,Amritsar,Locality_251,Independent House,4,4341,51.16,0.01,1992,Furnished,5,1,33,8,2,Low,Yes,Yes,"Pool, Garden",East,Owner,Under_Construction,4,3,1.0,29.629629629629623,0.98,74.61565088490968,1,0
20213,Delhi,New Delhi,Locality_95,Independent House,3,2486,490.77,0.2,1993,Furnished,15,21,32,1,10,Low,Yes,Yes,Clubhouse,South,Builder,Under_Construction,1,3,1.0,33.33333333333333,1.0,721.1021402511362,1,0
107494,Andhra Pradesh,Vijayawada,Locality_311,Villa,5,806,411.6,0.51,2021,Furnished,22,27,4,7,7,Low,Yes,Yes,"Clubhouse, Gym, Playground, Pool, Garden",West,Owner,Ready_to_Move,3,3,1.0,44.44444444444444,1.0,604.7754364108803,2,0
115538,Telangana,Hyderabad,Locality_396,Villa,4,683,283.82,0.42,1999,Furnished,24,8,26,1,4,Medium,No,No,"Garden, Playground, Clubhouse",East,Owner,Ready_to_Move,1,6,1.0,27.77777777777777,0.98,413.9447622000599,1,0
240726,Haryana,Gurgaon,Locality_7,Independent House,2,559,361.08,0.65,2021,Unfurnished,6,3,4,2,3,Low,Yes,Yes,"Clubhouse, Pool, Gym, Playground, Garden",East,Owner,Ready_to_Move,1,3,1.0,11.11111111111111,0.98,526.626646237748,3,1
83933,Andhra Pradesh,Vijayawada,Locality_151,Independent House,1,4739,482.43,0.1,2005,Unfurnished,16,28,20,9,1,Medium,No,Yes,"Playground, Garden, Pool",West,Builder,Under_Construction,4,6,1.0,46.2962962962963,1.0,708.8479440906243,0,0
186580,West Bengal,Kolkata,Locality_291,Independent House,1,4391,252.99,0.06,1992,Unfurnished,13,23,33,10,7,Low,Yes,No,"Playground, Gym, Garden, Pool, Clubhouse",East,Owner,Under_Construction,5,3,1.0,55.55555555555555,1.0,371.72531014963215,2,0
